lag_s,AIBL,AVEL,AVAL,RIML,ASEL,ASER,AWAL,AWCL
-55.10654749949789,-0.03383841460995274,-0.016313517561884285,-0.021503818704432617,-0.02146618988220024,0.049438940546780226,0.0934212085158071,0.06719494971844302,-0.03516128776386696
-54.731673026712194,-0.03533296861910532,-0.01794363313875688,-0.02296419558988967,-0.022772298532863368,0.0482633690016685,0.09172231598342077,0.06292651263873206,-0.030403654450206846
-54.356798553926495,-0.03663538100630141,-0.019421078663950778,-0.024246835178037444,-0.024001774283308134,0.04674025777374338,0.08951962137383015,0.058582148230469644,-0.02575659771441223
-53.9819240811408,-0.038045565981338396,-0.0208295406431482,-0.025356721807393283,-0.02487752704848914,0.045333928599602814,0.0874356046111729,0.05402447834507991,-0.020213907130162332
-53.6070496083551,-0.03906143848505552,-0.02217353196024284,-0.026238097222864663,-0.025792139512868004,0.04430195746255688,0.08532379162922718,0.04941925925509789,-0.015302211732270983
-53.23217513556939,-0.03999435232259844,-0.023282933365613302,-0.02713768219994099,-0.026581008981232796,0.042741007543635405,0.08295226127286819,0.04458640417631565,-0.01040076977979606
-52.85730066278369,-0.04058981533776636,-0.024530306089916118,-0.027859584687329454,-0.027054661744127424,0.04159234245038726,0.08047519441954316,0.040254057230328016,-0.005229375207168549
-52.482426189997994,-0.04125412223610185,-0.02541625847059682,-0.0284849817826928,-0.027460220186913735,0.04061170840625364,0.07827228034922604,0.035891573268190674,-0.0002984313940671659
-52.107551717212296,-0.04171623416918085,-0.026335791915713495,-0.029010884858686393,-0.027749577317217097,0.03945749661545879,0.07604858616161976,0.03191696490500643,0.004576848060370433
-51.7326772444266,-0.042260576155495944,-0.02728678142336471,-0.029527268299128828,-0.027861692784772817,0.03819779725394308,0.07392256668857754,0.02856593265392975,0.00972412702465036
-51.3578027716409,-0.04279457285330807,-0.02810989253031566,-0.029874825947499566,-0.027847978601515323,0.0367352789642068,0.0717801452525714,0.025431789248205584,0.014925361367300806
-50.98292829885519,-0.04316030547454724,-0.028764270471702442,-0.03012988630597277,-0.027697834669271393,0.03569791588039164,0.06946062162214599,0.02185419679946409,0.019848157960330577
-50.608053826069494,-0.043176693079671924,-0.02931142417621114,-0.030450581149701634,-0.027615879877989816,0.03437187986499626,0.06708402214085031,0.018319994589010225,0.02459688832345811
-50.233179353283795,-0.04347003466536712,-0.029861913087605357,-0.030631919635233484,-0.027429783287930252,0.03303659568552319,0.06461772677450756,0.01480030822338671,0.029449952191427018
-49.858304880498096,-0.04299279867596751,-0.030429324802712883,-0.030755986360640798,-0.027195750507634595,0.03165196636495597,0.062171829585641644,0.011635529685155768,0.03451763259723991
-49.4834304077124,-0.04288504228611706,-0.030950032048269082,-0.030726001420570245,-0.02676217843163354,0.030582839120746788,0.059627557001436,0.008659593018610811,0.038856367454457606
-49.1085559349267,-0.04277467617626453,-0.03125789781993074,-0.030536551410585144,-0.02624619774213219,0.02922621249207894,0.05708727534387646,0.005974468269546496,0.04334446431387477
-48.73368146214099,-0.04235106957060059,-0.03132333886671157,-0.03013577458339682,-0.025685834093339053,0.028382702479354927,0.054913746960846284,0.003123815925471869,0.04769630650855342
-48.358806989355294,-0.04202652226350357,-0.0313303075636701,-0.02960082909622131,-0.024956955547973576,0.026956789800541985,0.052466428723639054,0.0005609250732255538,0.05217300010438494
-47.983932516569595,-0.04166518092219916,-0.031154074849800168,-0.028917695483485016,-0.02412271547742599,0.026187468978647096,0.05004423156454232,-0.0015223455190567577,0.05695539649281995
-47.6090580437839,-0.04113992750073091,-0.030821328849347174,-0.028245336820433717,-0.02318106521270918,0.025289003945788903,0.047914500598900615,-0.004284083931042287,0.061085506068390694
-47.2341835709982,-0.040704269107541144,-0.030417322517975545,-0.027308347151901304,-0.022204781249019253,0.024138053470289748,0.045616227118225446,-0.0066657114597552716,0.06560576259976375
-46.85930909821249,-0.039820147000773104,-0.02986136920677413,-0.026328717665624234,-0.02139998250690147,0.02313850783451676,0.04353855730369646,-0.009253809802888141,0.07019215762978524
-46.48443462542679,-0.03902196955484025,-0.02913070214153963,-0.02536451650487475,-0.020534390660981502,0.0222808099705252,0.04103374402768437,-0.011063474934110784,0.07442581964328233
-46.109560152641095,-0.03789590818462503,-0.028380637203018134,-0.024485537920189503,-0.019506751349209726,0.021669162525919685,0.038303144932893225,-0.012583413404031372,0.07773961395528009
-45.734685679855396,-0.03721457984231284,-0.02756057438039006,-0.023479680582722474,-0.018600748225972897,0.020424674763118145,0.035760141711111956,-0.014583781713331023,0.08062510302863174
-45.3598112070697,-0.03638316346164731,-0.026776765119000158,-0.02252133857871091,-0.01776216480529662,0.019095447537228888,0.03309378434518826,-0.0160478243554227,0.08316690477090752
-44.984936734284,-0.035764140873204626,-0.02583869287854104,-0.02155319925864481,-0.016826756904246846,0.018422537258981773,0.030547606680219247,-0.017340345484320733,0.08531143927353271
-44.61006226149829,-0.03474560919666999,-0.025007439949247135,-0.020667696248442356,-0.016029323334488907,0.017492707969149743,0.027196859230473706,-0.018792579501929745,0.08772757450960118
-44.235187788712594,-0.03376780622633702,-0.024130099326924115,-0.019572193151521297,-0.015080667171534138,0.01663225192875079,0.02353884599531768,-0.020131179467535995,0.08896683901641453
-43.860313315926895,-0.032649184427949146,-0.023168146357372056,-0.01861904543207566,-0.01412337691059625,0.015828041611125755,0.019750210608278123,-0.021376018179066234,0.0891981532389165
-43.485438843141196,-0.0314962129698535,-0.022119634595647572,-0.01759137899386981,-0.01312333166673067,0.014584624155318894,0.016240867894092265,-0.02236292152018198,0.08877638332287408
-43.1105643703555,-0.03030036475101426,-0.0210855693847107,-0.016641723765115603,-0.012301042405643843,0.012758988630458996,0.012768716127283752,-0.02316857132395693,0.08775640804012186
-42.7356898975698,-0.029019641256794453,-0.01996791477432594,-0.015641993496471895,-0.011596254813519166,0.011193555508827328,0.009478192655174982,-0.0238691303407987,0.08606592101200745
-42.36081542478409,-0.02798554215569743,-0.01890446558416457,-0.01475627694049833,-0.010905126109299983,0.0093670944170836,0.006078447901595389,-0.024918163689722578,0.083701856334246
-41.985940951998394,-0.02659072656346617,-0.017943356946216224,-0.013902193320206164,-0.010262415610866406,0.007653658196921483,0.0029078441985541104,-0.02555303636773696,0.08112448446706545
-41.611066479212695,-0.025323360782547894,-0.016989222218440125,-0.013093110168924242,-0.009640011292496505,0.006493599665565878,-0.0003806809653920432,-0.026281262286743635,0.07791317898506882
-41.236192006427,-0.02374526253541083,-0.015916120437114465,-0.012240063117498458,-0.00901176543669545,0.004882480382708119,-0.0032168614926948234,-0.02722526989346688,0.07452856954606366
-40.8613175336413,-0.022509372544129484,-0.014984201713929632,-0.011356282488431454,-0.00845885803154343,0.0026894248769534857,-0.005970480721050476,-0.02813731236168061,0.0710164778136515
-40.4864430608556,-0.021105205999971354,-0.013819247471084154,-0.010484362749216845,-0.007779210664528496,0.0009168527141708111,-0.008592101661074693,-0.028737241045457496,0.0673702203451073
-40.11156858806989,-0.019638444927106553,-0.012725754703913435,-0.0095886842009896,-0.007143245053409263,-0.0008649854850203351,-0.011354300175746098,-0.02967667879541342,0.0631012091835708
-39.736694115284195,-0.01834636197885288,-0.011770211661358953,-0.008735702857915209,-0.006630971175912739,-0.0023750939876118022,-0.014081813834177337,-0.030258971070733283,0.059111600519443
-39.361819642498496,-0.016975793811286208,-0.01094599918956931,-0.007796227486832919,-0.006088272697718703,-0.0036686172980675428,-0.016674759749792965,-0.030870021430700285,0.0550893381212281
-38.9869451697128,-0.015314427329547334,-0.010000137646974178,-0.006916173864758464,-0.005593584828885373,-0.00500622770178876,-0.018925869723228565,-0.03155012747110351,0.05075807829844238
-38.6120706969271,-0.013860102240386774,-0.009021328345787713,-0.0061422696130284185,-0.005087465743474695,-0.006141978545296614,-0.021178531389958073,-0.03258485664860247,0.04677114697870048
-38.2371962241414,-0.012532528210528882,-0.008337440359589807,-0.0052976894111641006,-0.0046727760185066875,-0.00736085238954135,-0.023302397669770374,-0.032733707137690735,0.04302420521946226
-37.862321751355694,-0.011653187874039845,-0.0072751064021970594,-0.004407042725702737,-0.004300194230793722,-0.009068162330492431,-0.025430162138599964,-0.03353361806806548,0.03868405826873213
-37.487447278569995,-0.010546339305204575,-0.006264095486244322,-0.0035487824405276095,-0.003902488917205864,-0.010688306954760432,-0.02749701772027014,-0.033612062060902906,0.03455689685153602
-37.112572805784296,-0.009525648391470742,-0.005322717731475337,-0.002702755580618447,-0.0035837810799820976,-0.012686668663926448,-0.0292897791672542,-0.0346303499977726,0.03038945086666455
-36.7376983329986,-0.008289422112630517,-0.004263046269699465,-0.0018032363480709936,-0.003264006345563953,-0.014399605139908712,-0.031210767409299116,-0.03524601924574381,0.02626099529803152
-36.3628238602129,-0.007040737658996941,-0.0033090162362632795,-0.000873729559669115,-0.002984834906651336,-0.01570735097765566,-0.0330157629216956,-0.03597364664467889,0.022027712327190523
-35.98794938742719,-0.005730802666470326,-0.0022780092164177207,1.8368284467445636e-05,-0.0028236552340912572,-0.016818462224823406,-0.03468059858727048,-0.03588929817730739,0.017995435308548587
-35.613074914641494,-0.00452354409624193,-0.001327428743462855,0.0010420418721072099,-0.0025613063827872725,-0.018498320155610454,-0.036339402492397165,-0.03657872998889326,0.014016716648768916
-35.238200441855795,-0.003022379526322695,-0.00037546785359637413,0.002109459602069647,-0.0022658771137217043,-0.019454453806112992,-0.03787120093585509,-0.036718242233801685,0.009861155161976725
-34.8633259690701,-0.0020681092882123137,0.0006458814235172396,0.0031988988962574896,-0.0019615779795965687,-0.020370426903834265,-0.039622347657323365,-0.03707780055816477,0.005273293358697868
-34.4884514962844,-0.001000598782460442,0.0015347069100829086,0.004138020053726494,-0.0019850223896408304,-0.021819675964593728,-0.04136178937506819,-0.03750712910824118,0.0007939373291003904
-34.1135770234987,0.00015037083865829422,0.0023223999532926078,0.0051006952239938015,-0.0018919912351797385,-0.022835205550177675,-0.04320347010926232,-0.0382269577566278,-0.003935121231467592
-33.73870255071299,0.001102561659570454,0.0030542589523860366,0.0059892975079899324,-0.001827843447340144,-0.023904962560006324,-0.044996414718275424,-0.03852135947962597,-0.008194727586352729
-33.363828077927295,0.0022411801811034367,0.003863350548148626,0.006911277593413941,-0.0016387406121008228,-0.02500948965211671,-0.046860008597134836,-0.03893821104045601,-0.012645316497000566
-32.988953605141596,0.0032781230319831045,0.004557330014326843,0.007885018314673836,-0.001330629256793163,-0.026264086128797486,-0.048750312483810565,-0.03967586946900642,-0.017050422975373708
-32.6140791323559,0.004485649263927457,0.005223917658885085,0.008900194140421194,-0.0010536565530533532,-0.02707329973313433,-0.05070435831720254,-0.039596423085709834,-0.02136281809998965
-32.2392046595702,0.005253964736225726,0.005814091292154147,0.009674121278217833,-0.0007466145626194316,-0.02799183794469512,-0.052602655008541596,-0.04006843140460112,-0.026030775235924786
-31.864330186784496,0.005694780535364034,0.006294030130853596,0.010503818476087057,-0.00028980508576071425,-0.028902800948014912,-0.054370422711984785,-0.0398448043041715,-0.030217421355868933
-31.489455713998797,0.0063251493055232495,0.006587590680610061,0.011340852519827553,7.620050214243203e-05,-0.029892300690597548,-0.05568406229146465,-0.04030489657286515,-0.03410957201199511
-31.1145812412131,0.0064691154467823985,0.006904101795738462,0.012170719555657716,0.0004762143375663082,-0.031140095668706347,-0.05683881627192462,-0.04079466171580662,-0.0374013589910493
-30.739706768427396,0.007141467843733472,0.007252170044431889,0.012954330127091695,0.0009877104674734464,-0.03210504702959462,-0.05810217378636794,-0.04048720018785071,-0.04019137014365903
-30.364832295641698,0.007878152671742538,0.007590765389435662,0.013892765103520124,0.001685762113578273,-0.03265252200758487,-0.058904088499951865,-0.040761947559960834,-0.04265863429836522
-29.989957822855995,0.008377986070786042,0.008031012144965951,0.014705476767593413,0.0022685094684187796,-0.03363120213921873,-0.05978258641943407,-0.040996775337612534,-0.04467914076370752
-29.615083350070297,0.008768399746800186,0.008442956093494736,0.015565201958299656,0.0029288319227277378,-0.03442895328862025,-0.06060450508279266,-0.04132030819693281,-0.0466211810320826
-29.240208877284598,0.009150483658712776,0.008785206337878076,0.016275061574143115,0.003572422947041963,-0.03554663094815154,-0.06151130095550931,-0.04125245464014898,-0.04809184027910729
-28.865334404498896,0.009383037657348721,0.009346172886582656,0.01695179259524535,0.004248300718179294,-0.036586706299814066,-0.06242039903907705,-0.041284780079729744,-0.049534026011507803
-28.490459931713197,0.009565052688953718,0.009753340381033801,0.01759583267256735,0.005017522272145403,-0.037511226557674575,-0.06330576542788166,-0.041391035796942276,-0.05077787674900377
-28.115585458927498,0.009660928780933668,0.010050004284033003,0.01825997696419633,0.005607597213323944,-0.03773096574068765,-0.06401784978341427,-0.041618202044540364,-0.052027196165891194
-27.740710986141796,0.009719394320714706,0.010220479227937855,0.018823008815045148,0.006359738192067414,-0.03799994010348455,-0.06506426218935207,-0.04184981079595634,-0.053102091037909804
-27.365836513356097,0.010147376687749725,0.010459025983290439,0.019354165423405255,0.007170539278457514,-0.03772513362476178,-0.06578832261609541,-0.041266308146794446,-0.0539067020451562
-26.9909620405704,0.010557289860224525,0.010849673592693341,0.01988564579010291,0.007875482878198269,-0.03825739063779923,-0.06685507650995418,-0.04126168095966446,-0.055032403709100175
-26.616087567784696,0.010810709053803531,0.011281002965079629,0.020325733358490028,0.00858952621023433,-0.038969661609143856,-0.06763110230661754,-0.04163943426191893,-0.05575352724804359
-26.241213094998997,0.010750089311524281,0.011529636033414739,0.02072731252766523,0.009305437204043959,-0.039152197577771386,-0.06837630257419183,-0.041372776802683656,-0.05603532894225694
-25.8663386222133,0.011135072498290911,0.011653821753028667,0.020939962774967017,0.009800041736975537,-0.038924402813410315,-0.06891671820521654,-0.04115786668456353,-0.05622217340910999
-25.491464149427596,0.011413646642252473,0.011565818854394368,0.021090336392215706,0.010140120906457002,-0.03913061860215446,-0.06949539858204747,-0.04120244998727222,-0.056041048504462274
-25.116589676641897,0.0115626499963172,0.011656185726795646,0.021019701418161313,0.010495065428116946,-0.03939281686316822,-0.06988965717131368,-0.0407417882177773,-0.055563450651132516
-24.7417152038562,0.012001111471261509,0.011763823845555835,0.02090512571399814,0.010831731326871643,-0.03985005400067934,-0.07050866368156009,-0.04088089671840691,-0.054839246012725815
-24.366840731070496,0.012387960078344607,0.011871761112441275,0.020640495506776897,0.01119659441443324,-0.04017523951798111,-0.07089327655188003,-0.04072242528148129,-0.05375184838502346
-23.991966258284798,0.01265067538847317,0.012013821047955923,0.02032607779235215,0.011398559942629758,-0.04041231111203012,-0.0715056469779254,-0.04060798018224689,-0.05273430794982564
-23.6170917854991,0.012858673163138467,0.011984469782825117,0.019903498833072897,0.011625479573522696,-0.041197019816337624,-0.07183758812982312,-0.040265504570411156,-0.051197317556430484
-23.242217312713397,0.013202638926125826,0.01213961086995104,0.019439712928849186,0.011899400094369735,-0.04161290145233153,-0.07213403297028764,-0.04031860389319603,-0.049695943820832124
-22.867342839927698,0.01369650383520541,0.012097344986464972,0.01891996014822347,0.012189487841174589,-0.041644132071478726,-0.07235480289211213,-0.040663327547511924,-0.047653264105495016
-22.492468367142,0.014160347300005545,0.011838731836329535,0.018295306616728575,0.012462046256116289,-0.04207237463166065,-0.0723870912240478,-0.04100479633244537,-0.04593227774133651
-22.117593894356297,0.014443052813705401,0.011549643639317039,0.017685608028329972,0.012699550405933529,-0.04210968803105751,-0.07279131222415619,-0.04104636290884762,-0.04387540026642971
-21.742719421570598,0.015001044711717752,0.011200831850073537,0.01700836043283869,0.012863658018964878,-0.041963145353739635,-0.07264893378250004,-0.041060243456148234,-0.04203286666243024
-21.3678449487849,0.015465240466601214,0.01089805909124938,0.016342724094922583,0.013177193347211933,-0.04238918734362026,-0.07279922589480989,-0.041157621019959754,-0.04003534521354711
-20.992970475999197,0.015722872553366306,0.010579275325125018,0.015619069700684562,0.013459750436697282,-0.042979640287918286,-0.07285916156156995,-0.04142946641774413,-0.03762346072136877
-20.6180960032135,0.01587575076023017,0.010209768218510494,0.01490271197790584,0.013615916500268149,-0.04315745846695258,-0.0726351024118121,-0.04136126201444389,-0.035223812285823386
-20.2432215304278,0.01593266298205544,0.009867722110258935,0.014206786482802845,0.013669115711120339,-0.04383050511052371,-0.07257382960844583,-0.04171400424355681,-0.03269865204765317
-19.868347057642097,0.016215669238102477,0.00954130508354901,0.013518691836109164,0.013696102365361756,-0.044428827080300166,-0.07235519255966276,-0.04190184111311605,-0.029670911849977954
-19.4934725848564,0.01684702381566972,0.009401894892272855,0.012950154911964752,0.01403546509995414,-0.044284569765801834,-0.07204403064913675,-0.04150258925918255,-0.026126210429444508
-19.1185981120707,0.01732295843004954,0.009055909066447506,0.012343319813868565,0.014442928264629805,-0.04432530750177616,-0.07154997049168346,-0.04147785889863523,-0.022438824302438487
-18.743723639284998,0.017863907487137898,0.008882019195599316,0.011842898193844605,0.014733053696405509,-0.044348632244548755,-0.0711494267782613,-0.041721039262573575,-0.019081579644924254
-18.3688491664993,0.018548899616521532,0.008592195521658883,0.011301693449083206,0.01493081138924985,-0.04404825116076443,-0.07027976543380897,-0.0417401507822526,-0.015556916650287219
-17.993974693713596,0.019571928188817755,0.008323265371144924,0.010726050850259312,0.014925802862397477,-0.044287721067667894,-0.0696027462661125,-0.04116604234909747,-0.01220295334421632
-17.619100220927898,0.020422470951469388,0.008196747985846513,0.01017613470567723,0.015009459751133849,-0.04479244120493135,-0.06870982439048379,-0.04128233040928512,-0.008514531310483277
-17.2442257481422,0.021433545607174906,0.008132591021551455,0.009627141936669406,0.01491159194469095,-0.04517911834948548,-0.06811525504570022,-0.041468664750910864,-0.004639084245835153
-16.869351275356497,0.022603865880766405,0.00792429356843168,0.009071288545413746,0.014865465750196002,-0.04518369225266698,-0.06741597132387117,-0.04194910041156544,-0.0009910083081076358
-16.494476802570798,0.02362621376086777,0.007948235940937576,0.008556031088276413,0.014647993053501953,-0.04524044145101716,-0.06672510843890998,-0.041706476021611906,0.002794585356533365
-16.1196023297851,0.025595311530972047,0.00785041500122569,0.00823524736281479,0.014507591508822986,-0.045116278825530494,-0.06582686478759599,-0.041760271764196735,0.0066121455656091635
-15.744727856999399,0.02737874096934576,0.007830667527954641,0.007916781320489431,0.014357078888901581,-0.0450584631569905,-0.06493183535696553,-0.042342330922968775,0.010344751517860493
-15.369853384213698,0.029054692413964637,0.007780586335161753,0.0075668812096629234,0.014146367437505606,-0.04481086916079452,-0.06434178975403294,-0.042467932502267346,0.014316961330630193
-14.994978911427998,0.03101825883377386,0.007636127938306248,0.0074854556928115445,0.014142693797118074,-0.04430759632611945,-0.06274961618810906,-0.04258361867968503,0.018172651854165677
-14.620104438642299,0.03264553886027891,0.007697987547801621,0.0073839173530711715,0.014075280117663973,-0.04368489842599214,-0.06063907038711882,-0.04222339412905096,0.021422288366251655
-14.245229965856598,0.033850000065488085,0.007738509145122352,0.007393255762838842,0.014060662293847847,-0.042365995802791385,-0.058145561776814826,-0.04191880828005117,0.02390378197905149
-13.870355493070898,0.03543738790950262,0.007797527382297017,0.0074901210760407394,0.013880010596013417,-0.04062564400727983,-0.055167948060061214,-0.04033276812835357,0.02621596714042669
-13.4954810202852,0.036675799757738166,0.007973815906857588,0.007629831378027119,0.01377198810711066,-0.038207530832701855,-0.0518727495227532,-0.037440110470478634,0.02777825631578569
-13.120606547499499,0.037660729872855445,0.008269158494012307,0.007840541726490017,0.013963498132910477,-0.035650189092088114,-0.04846665950936718,-0.03369523496096559,0.029038240185204768
-12.745732074713798,0.03841312763087424,0.008567016796221447,0.008159011037112057,0.014173265352596871,-0.03298061958115186,-0.044057591643723915,-0.029801277480072,0.029626776362050928
-12.3708576019281,0.03898387559998656,0.008809243159986765,0.008548394179913025,0.014310293971428604,-0.03041215695892037,-0.03963627144079873,-0.026469349531394015,0.03027094163735807
-11.995983129142399,0.039404079283339374,0.009045682422746028,0.008949327803486307,0.014586981156236438,-0.026779355204255294,-0.03475081303131368,-0.02239045661514057,0.03068741561551449
-11.621108656356698,0.039921389298554356,0.00920731844264258,0.009351419065386002,0.014813518013192244,-0.02346917886316199,-0.029546457862688245,-0.01772667331633906,0.030787503955524053
-11.246234183571,0.04051935468836352,0.009463524388443115,0.009763716803531063,0.015100233107319101,-0.019830561941756898,-0.02435757594180745,-0.013181803156839995,0.030266300980541092
-10.871359710785299,0.04067859008460514,0.009909424265881307,0.010312262772654901,0.015398182528667996,-0.016565380860649143,-0.01929295686790403,-0.008323016009739352,0.02964943168476421
